arm,step,critic/score/mean,actor/pg_loss,actor/entropy,actor/grad_norm,response_length/mean,response_length/clip_ratio,training/num_turns/mean,timing_s/step,timing_s/gen,timing_s/update_actor,perf/throughput
9B GRPO-32K+think,21,0.8974609375,0.024557783338423178,0.4329271912574768,0.10055071674287319,7910.6181640625,0.01171875,,1864.5224295491353,1462.0513583319262,336.16130154859275,604.7549265860334
9B GRPO-32K+think,22,0.8955078125,0.011618131589784753,0.4207880198955536,0.09725606441497803,8161.5654296875,0.0126953125,,957.9254003027454,556.5660852864385,332.19300734065473,1212.567674510876
9B GRPO-32K+think,23,0.8896484375,0.01455154103678069,0.4180315136909485,0.09060834534466267,8022.7890625,0.0087890625,,1128.9121306687593,733.15837411955,327.8256633961573,1014.0426069492668
9B GRPO-32K+think,24,0.8984375,0.012789920068826177,0.4325549900531769,0.0811194647103548,7716.2568359375,0.015625,,1111.4911258509383,729.1643388085067,316.12958141136914,993.2097965738051
9B GRPO-32K+think,25,0.857421875,0.012013655131340784,0.41626548767089844,0.07851591147482395,9071.20703125,0.015625,,1457.3282274259254,992.2271779226139,389.9165957868099,875.8332378248516
9B GRPO-32K+think,26,0.8720703125,0.024201745303798816,0.41227686405181885,0.09485081769526005,9405.0556640625,0.04296875,,1792.6874427376315,1283.3961969064549,429.5657394826412,737.8799524472356
9B GRPO-32K+think,27,0.91796875,0.013367499472224154,0.3846162259578705,0.09311839565634727,8947.9599609375,0.0234375,,1006.4319465318695,570.6969415554777,360.784094912,1253.4000727490368
9B GRPO-32K+think,28,0.921875,0.01387714002521534,0.3604814410209656,0.05910896323621273,8486.212890625,0.0166015625,,1009.5458068326116,598.9748340062797,339.34008468221873,1188.6793465717114
9B GRPO-32K+think,29,0.8876953125,0.008824009280942846,0.3540387451648712,0.07781570497900248,9281.0029296875,0.0185546875,,1709.264231636189,1253.1059521138668,380.3434511590749,763.4819420229717
9B GRPO-32K+think,30,0.9208984375,0.012840144438087009,0.3598601520061493,0.06682678870856762,8567.7646484375,0.01953125,,1024.5430133659393,576.6262105768546,346.34270456805825,1183.5978179345361
9B GRPO-32K+think,31,0.8671875,0.020346518823316728,0.3797960877418518,0.08488996978849173,9453.607421875,0.015625,,1119.2615253292024,662.7851139027625,379.2528880648315,1184.8542275318032
9B GRPO-32K+think,32,0.8837890625,0.023196798749268055,0.36538898944854736,0.07909700181335211,8886.1728515625,0.0087890625,,1917.3544512512162,1472.1919221291319,372.8574088457972,653.9443576443439
9B GRPO-32K+think,33,0.8701171875,0.016605162374617066,0.3330281376838684,0.07392191793769598,9863.525390625,0.0322265625,,1067.9936529574916,580.4644906315953,406.66059171035886,1292.713909091884
9B GRPO-32K+think,34,0.896484375,0.013624968130898196,0.32577046751976013,0.07550365384668112,9057.7880859375,0.017578125,,1087.388568018563,648.7178489174694,363.3824485950172,1173.1775673571567
9B GRPO-32K+think,35,0.908203125,0.009691460989415646,0.3637995421886444,0.057106466963887215,10299.501953125,0.0322265625,,1103.959360389039,611.1570909479633,409.2186350924894,1299.8035086131486
9B GRPO-32K+think,36,0.869140625,0.007120951049728319,0.321076899766922,0.08230359759181738,9805.9228515625,0.0166015625,,1048.9756492031738,576.5958231110126,392.3644427303225,1306.5633373292353
9B GRPO-32K+think,37,0.9111328125,0.0069362976209959015,0.3345945477485657,0.06596157047897577,8063.197265625,0.0107421875,,932.1793505512178,538.5188342453912,325.82396697998047,1233.2683075635612
9B GRPO-32K+think,38,0.896484375,0.014442559198414529,0.3240702450275421,0.086097976192832,8318.6376953125,0.021484375,,968.2570882188156,552.511551448144,345.5198782524094,1217.1319366924918
9B GRPO-32K+think,39,0.9228515625,0.004843635389988776,0.30250251293182373,0.06993701960891485,8538.3505859375,0.0078125,,961.3893761709332,548.4671457195655,342.49826993979514,1261.25158552242
9B GRPO-32K+think,40,0.884765625,0.008678745813085698,0.303839772939682,0.06287953350692987,8635.5107421875,0.005859375,,1003.4678201079369,552.7545009627938,347.78721721004695,1219.5093360027927
9B GRPO-32K+think,41,0.9267578125,0.006326558165710594,0.30753424763679504,0.0665244422852993,8031.6201171875,0.0029296875,,918.2705119606107,520.4180646603927,331.68178415484726,1247.1960714002826
9B GRPO-32K+think,42,0.87109375,0.013000536328036105,0.29206305742263794,0.08411884307861328,8528.4052734375,0.01953125,,948.0483352579176,530.5399488667026,347.116543719545,1272.3020864456778
9B GRPO-32K+think,43,0.908203125,0.014689896648633294,0.29673609137535095,0.07675289455801249,8473.03125,0.0107421875,,960.7651074873284,550.3801485067233,340.0984412720427,1254.3336457666833
9B GRPO-32K+think,44,0.8779296875,0.008766150935116457,0.3119867444038391,0.07739270851016045,8958.138671875,0.00390625,,966.4587104581296,534.244665523991,358.82590396516025,1309.0727377274866
9B GRPO-32K+think,45,0.9189453125,0.0006558739696629345,0.2855263352394104,0.04281792137771845,9186.267578125,0.009765625,,1013.1395462602377,574.361618696712,363.88361421599984,1275.967614502677
9B GRPO-32K+think,46,0.908203125,0.011323650658596307,0.2759857773780823,0.06970211770385504,8355.78515625,0.009765625,,921.1780693596229,518.3427496543154,333.5054321894422,1287.5420501755025
9B GRPO-32K+think,47,0.9208984375,0.002122691730619408,0.26786693930625916,0.05590306781232357,8569.1025390625,0.0068359375,,940.633649402298,528.3554635336623,341.1905539687723,1288.0212458589515
9B GRPO-32K+think,48,0.9013671875,0.012612782287760638,0.26084616780281067,0.07428929023444653,8100.1728515625,0.009765625,,930.6790694724768,538.4013604298234,324.9535958394408,1237.7006884370096
9B GRPO-32K+think,49,0.8984375,0.007414695188344922,0.279983252286911,0.06781443301588297,7824.58984375,0.0068359375,,903.7824820475653,522.4353587497026,316.0744070680812,1236.4639968106699
9B GRPO-32K+think,50,0.8984375,0.007079832685121801,0.27291059494018555,0.08248831983655691,9189.3134765625,0.01171875,,1028.7822934137657,564.4018562203273,369.8782498249784,1257.3642968792287
9B GRPO-32K+think,51,0.9248046875,0.004636344441678375,0.2834708094596863,0.06008361838757992,8486.05859375,0.001953125,,954.4009615983814,542.8869270943105,341.3039413969964,1263.4202484253292
9B GRPO-32K+think,52,0.912109375,0.004975483810994774,0.24846722185611725,0.06251764157786965,8769.490234375,0.0126953125,,966.272946706973,544.4299493962899,348.61795258242637,1281.3209292668541
9B GRPO-32K+think,53,0.9111328125,0.006629397154028993,0.24864012002944946,0.077702053822577,9044.8623046875,0.0078125,,974.3118353784084,540.6969534028322,360.2336208578199,1310.3580687841584
9B GRPO-32K+think,54,0.912109375,0.009010818888782524,0.2255173921585083,0.06348429247736931,9344.869140625,0.0126953125,,1039.6613035909832,592.6036717100069,370.5817696005106,1265.1189819770912
9B GRPO-32K+think,55,0.90625,0.01478200568453758,0.22157391905784607,0.06492166686803102,9382.4248046875,0.0283203125,,1049.465351689607,596.499388627708,374.54182084742934,1251.4852185310185
9B GRPO-32K+think,56,0.896484375,0.00845122287137201,0.23108947277069092,0.06224198266863823,9560.4814453125,0.0087890625,,1043.7478935830295,584.6223526801914,380.75714346021414,1285.9212777833793
9B GRPO-32K+think,57,0.8955078125,0.004409284345456399,0.2386617660522461,0.0851991605013609,9160.138671875,0.0068359375,,982.1942128278315,542.7175647988915,364.12865375354886,1313.071012999411
9B GRPO-32K+think,58,0.89453125,0.011298684152279748,0.2284052073955536,0.06927016004920006,10638.6533203125,0.0166015625,,1103.007923741825,592.7549873925745,424.8281224947423,1341.44695894889
9B GRPO-32K+think,59,0.9375,0.013501272647772566,0.2215764969587326,0.06874123308807611,9376.3408203125,0.0078125,,1021.9420784907416,568.3613983476534,378.09988553542644,1289.464102452983
9B GRPO-32K+think,60,0.931640625,0.001603728102054447,0.22417394816875458,0.044178994838148355,9064.6650390625,0.0087890625,,987.9281186042354,538.5995086282492,356.80338797997683,1292.1599263755659
9B GRPO-32K+think,61,0.9130859375,0.005681651702616364,0.2401895970106125,0.06922924239188433,8943.177734375,0.01171875,,978.1030448107049,548.3164523728192,356.1543642692268,1289.4191023033577
9B GRPO-32K+think,62,0.912109375,0.008948157340739726,0.2361917942762375,0.06578759662806988,10203.9951171875,0.013671875,,1075.5075939428061,584.5680047022179,408.8531549507752,1322.5944502960378
9B GRPO-32K+think,63,0.92578125,0.0005352071384550072,0.2273910492658615,0.06113967299461365,8674.734375,0.001953125,,961.5250620739534,536.4305803701282,354.7858261670917,1275.300091871851
9B GRPO-32K+think,64,0.892578125,0.007348957296926528,0.23631496727466583,0.06986064091324806,8453.833984375,0.00390625,,915.244725911878,508.31763172801584,337.6470379140228,1307.7122611195884
9B GRPO-32K+think,65,0.935546875,0.007138710578146856,0.23417307436466217,0.05462756962515414,8766.5625,0.0146484375,,973.1164562664926,552.5613083727658,348.0365697098896,1271.2753874765576
9B GRPO-32K+think,66,0.9326171875,0.005265300424071029,0.24385090172290802,0.04622292472049594,8469.00390625,0.001953125,,928.6405068840832,522.3135045943782,336.5005237720907,1293.3352477051913
9B GRPO-32K+think,67,0.9248046875,0.00798753191884316,0.2761155068874359,0.07888530939817429,8923.0390625,0.001953125,,943.8294123709202,520.2262152116746,351.8218836020678,1333.5344115185987
9B GRPO-32K+think,68,0.87890625,0.001003288107312983,0.27624061703681946,0.06184837035834789,9219.0859375,0.0107421875,,976.6288880743086,532.260828810744,369.47681635059416,1330.7306550828907
9B GRPO-32K+think,69,0.923828125,0.0063329081422125455,0.29595136642456055,0.06818250473588705,8664.4091796875,0.0146484375,,960.9405631106347,542.4512409549206,346.08815059717745,1278.1835028631094
9B GRPO-32K+think,70,0.9248046875,0.0012971083233423997,0.3017626404762268,0.06543996464461088,8449.3193359375,0.0009765625,,932.3724561221898,510.26080401893705,334.40151162352413,1283.906304974672
9B GRPO-32K+think,71,0.9267578125,0.007218428538180888,0.34338200092315674,0.07300457917153835,9102.0478515625,0.013671875,,992.0950994174927,554.4499578028917,362.2409731177613,1292.6020154246805
9B GRPO-32K+think,72,0.908203125,0.007844315270631341,0.34055081009864807,0.08342918893322349,9661.2177734375,0.0107421875,,1021.1468750424683,546.5088862245902,397.167917647399,1327.9900356582912
9B GRPO-32K+think,73,0.90625,0.007027156119875144,0.3581695556640625,0.07031224574893713,8912.791015625,0.0068359375,,951.8036999851465,526.4772949116305,352.45657573919743,1319.015937865751
9B GRPO-32K+think,74,0.908203125,0.006379708243912319,0.36573538184165955,0.08450811263173819,9402.2333984375,0.0029296875,,985.8402096787468,540.5677012978122,369.7499174848199,1337.7430358919466
9B GRPO-32K+think,75,0.890625,0.0037824343027068608,0.3630804419517517,0.07600228022783995,9231.7412109375,0.001953125,,970.2538380166516,530.2297550691292,365.5504463557154,1338.5444345727094
9B GRPO-32K+think,76,0.9345703125,0.005337896138371434,0.33695852756500244,0.08257558848708868,8620.8857421875,0.005859375,,960.3144302042201,546.4197037722915,342.94454318564385,1271.389179000837
9B GRPO-32K+think,77,0.89453125,0.00949211286206264,0.2837083339691162,0.06617485731840134,8434.8955078125,0.0029296875,,939.354395410046,532.4964718529955,337.1967450696975,1273.6647966369912
9B GRPO-32K+think,78,0.8740234375,0.011163617826241534,0.26611199975013733,0.07762286812067032,8163.71875,0.015625,,935.6759314164519,540.488557995297,327.57111160829663,1241.340041996914
9B GRPO-32K+think,79,0.9130859375,0.008098406355202314,0.26918506622314453,0.08214852027595043,7638.416015625,0.009765625,,872.7988575994968,486.3248850470409,322.6154783796519,1253.2260330958418
9B GRPO-32K+think,80,0.8720703125,0.0079465870585409,0.27711766958236694,0.08287666365504265,7762.3955078125,0.0126953125,,880.638309511356,472.2856819489971,324.475361074321,1258.9216401625367
9B GRPO-32K+think,81,0.9248046875,0.009745850416948088,0.2851487994194031,0.07206479646265507,7658.4599609375,0.0048828125,,885.1489854753017,510.38429802283645,310.278075565584,1240.7570849897838
9B GRPO-32K+think,82,0.9326171875,0.00573992154932057,0.30934950709342957,0.06573529914021492,7373.5888671875,0.00390625,,865.9083483684808,504.46056906320155,299.19376022554934,1226.8358158246265
9B GRPO-32K+think,83,0.873046875,0.009961107752133103,0.3169217109680176,0.09481042250990868,7553.9736328125,0.0107421875,,884.2421352304518,512.6318063717335,307.2622519079596,1226.2338355063935
9B GRPO-32K+think,84,0.927734375,0.018420477726294848,0.28541332483291626,0.09483486972749233,6670.19921875,0.005859375,,812.1632641768083,480.3874878352508,273.59661568235606,1191.609547842481
9B GRPO-32K+think,85,0.8681640625,0.010728421940257249,0.2856803834438324,0.08623019699007273,7680.189453125,0.0087890625,,895.1762411883101,518.5278798667714,311.51602378394455,1230.7467505365103
9B GRPO-32K+think,86,0.869140625,0.0025878663509502076,0.2704896926879883,0.06938287895172834,8092.14453125,0.0166015625,,933.3864995017648,538.4260464878753,326.6773311197758,1234.376649560509
9B GRPO-32K+think,87,0.927734375,0.005772274220362306,0.24576492607593536,0.0608850559219718,7865.7119140625,0.009765625,,885.9950039815158,504.44627969060093,315.4097965955734,1266.0580702590532
9B GRPO-32K+think,88,0.9521484375,0.002802033655825653,0.2525434195995331,0.060623216442763805,6910.09375,0.0009765625,,769.5744898626581,432.0827426109463,278.98263603542,1301.39838728118
9B GRPO-32K+think,89,0.9384765625,-0.002310184594534803,0.2685474753379822,0.06533235032111406,7639.44921875,0.0009765625,,872.4261176465079,498.4138542627916,310.0522464076057,1253.8202122500138
9B GRPO-32K+think,90,0.927734375,0.0022250637848628685,0.26094484329223633,0.06700995285063982,8046.806640625,0.0078125,,924.8740526167676,514.5172894960269,324.1911975312978,1241.4092997327803
9B GRPO-32K+think,91,0.8837890625,0.0066362272955302615,0.2649206817150116,0.07224667211994529,7446.75390625,0.0107421875,,880.933141997084,514.1983248414472,303.33895717561245,1212.6510504284513
9B GRPO-32K+think,92,0.94140625,0.0067989867384312674,0.24350306391716003,0.04440549202263355,7897.6953125,0.009765625,,913.2409482356161,528.5309158489108,318.40879473276436,1234.4387340252579
9B GRPO-32K+think,93,0.9189453125,0.004005244772997685,0.2581261992454529,0.06387158576399088,8086.8935546875,0.0009765625,,908.2033034386113,510.66583202499896,330.40506488643587,1268.5214539938886
9B GRPO-32K+think,94,0.94140625,0.006343275308609009,0.25298064947128296,0.060394865460693836,6895.6455078125,0.001953125,,808.5778539832681,470.0178427249193,279.4473807318136,1232.6835568027134
9B GRPO-32K+think,95,0.8828125,0.0089161311625503,0.2646757662296295,0.08750318735837936,7000.2548828125,0.0009765625,,812.7219741791487,468.25459573511034,284.9095464479178,1244.3955708487688
9B GRPO-32K+think,96,0.9345703125,0.009229256444086786,0.24833054840564728,0.08938792161643505,6404.900390625,0.001953125,,778.6863928781822,460.2855486003682,263.03758818935603,1200.865019027354
9B GRPO-32K+think,97,0.90234375,6.807615864090621e-05,0.23183812201023102,0.07212364673614502,7096.951171875,0.0009765625,,820.0151093695313,470.74242616724223,289.4022795269266,1251.3985879954914
9B GRPO-32K+think,98,0.935546875,-0.00025711459238664247,0.2234325259923935,0.08947991579771042,6622.099609375,0.0009765625,,798.2811540840194,468.5028726235032,272.105317292735,1209.3530519428884
9B GRPO-32K+think,99,0.9345703125,0.006394713760528248,0.20441891252994537,0.04068179568275809,7511.435546875,0.0078125,,850.9922105167061,486.4514545695856,301.51856263447553,1269.4531590883373
9B GRPO-32K+think,100,0.9482421875,0.014459969403105788,0.2096196413040161,0.07540555112063885,7049.2548828125,0.009765625,,864.7557393470779,496.5441557141021,289.30233182758093,1178.8573103541378
9B SUPO-4Kx8+think,0,,,,,,,,,,,
9B SUPO-4Kx8+think,1,0.7744140625,-0.005379443162382813,0.2838306725025177,0.30827796459198,1769.564453125,0.0009765625,,721.3631430529058,424.1763636600226,191.10763658117503,507.0128388485965
9B SUPO-4Kx8+think,2,0.7900390625,0.0012778745731338859,0.2792101502418518,0.304400946944952,1824.0986328125,0.0009765625,,537.9675776700024,415.981409417931,94.17244467698038,692.7176292185311
9B SUPO-4Kx8+think,3,0.7470703125,0.011067140772865969,0.299286425113678,0.2800687104463577,1814.578125,0.0009765625,,705.8449190019164,586.6847550279927,89.72527952701785,529.7101954473159
9B SUPO-4Kx8+think,4,0.80078125,0.005154166710781283,0.30095818638801575,0.28316615149378777,1755.4306640625,0.0009765625,,620.0164322340861,496.4249512781389,94.47367345518433,590.8361552290173
9B SUPO-4Kx8+think,5,0.7724609375,0.011853847581051014,0.29620930552482605,0.2920869514346123,1788.0458984375,0.0009765625,,689.6610247970093,570.8329779459164,90.69516860414296,536.1527064819039
9B SUPO-4Kx8+think,6,0.8232421875,0.00582100595738666,0.29970860481262207,0.2617722414433956,1792.0576171875,0.0009765625,,633.1014735731296,512.4951763241552,90.84038891107775,589.5500414703844
9B SUPO-4Kx8+think,7,0.83203125,-0.005043136538162685,0.30101457238197327,0.2888292819261551,1740.6318359375,0.0009765625,,994.8575782119296,875.8293406669982,91.1987883199472,366.58714572540487
9B SUPO-4Kx8+think,8,0.7587890625,0.00939075212681928,0.32414495944976807,0.3673902004957199,1731.6533203125,0.0009765625,,910.0638511509169,793.3880262370221,88.96661635511555,403.5295155780235
9B SUPO-4Kx8+think,9,0.77734375,0.00023738242805393384,0.319155216217041,0.2969939038157463,1723.470703125,0.0009765625,,808.780434472952,691.2885438681114,90.52236276492476,451.97634539491946
9B SUPO-4Kx8+think,10,0.8115234375,0.01121581974257424,0.3286650478839874,0.2359207645058632,1752.857421875,0.0009765625,,599.3656931850128,462.44963636412285,88.8721359311603,614.8497973610994
9B SUPO-4Kx8+think,11,0.73828125,-0.0031511683027929394,0.35046592354774475,0.2571960650384426,1761.5009765625,0.0009765625,,988.0272387440782,869.8664679781068,90.57147140102461,376.9061068330106
9B SUPO-4Kx8+think,12,0.783203125,0.01660798163840127,0.3298961818218231,0.2543390579521656,1740.3720703125,0.0009765625,,675.0414267638698,554.5754645341076,91.01588744809851,553.7182388818777
9B SUPO-4Kx8+think,13,0.8056640625,0.007788251872170804,0.32739657163619995,0.2851669564843178,1726.677734375,0.0009765625,,816.9078659340739,699.3910399980377,89.87960284086876,453.17365695420534
9B SUPO-4Kx8+think,14,0.7685546875,0.020506514271346532,0.3372759521007538,0.23410582914948463,1680.2548828125,0.0009765625,,586.5840247429442,468.5797579670325,89.72385357506573,616.340302070848
9B SUPO-4Kx8+think,15,0.849609375,0.006457642364125604,0.3528085947036743,0.32910577207803726,1663.541015625,0.0009765625,,857.9287546570413,741.2497739831451,89.66912751295604,414.7013934067584
9B SUPO-4Kx8+think,16,0.8193359375,0.03230700650419749,0.34601151943206787,0.2818874567747116,1707.650390625,0.0009765625,,585.0378088750876,466.45258714514785,90.432206684025,622.8986306042448
9B SUPO-4Kx8+think,17,0.765625,0.024349499501113314,0.3529306948184967,0.2476952262222767,1755.8896484375,0.0009765625,,599.3150041289628,482.44946923595853,89.12658086279407,614.5933231478723
9B SUPO-4Kx8+think,18,0.8125,0.016649792249154416,0.3294292092323303,0.2804434336721897,1726.0654296875,0.0009765625,,923.283800913021,803.6451478640083,91.54222051496617,401.10391803016984
9B SUPO-4Kx8+think,19,0.75390625,0.007792207428792608,0.33648836612701416,0.2665560021996498,1720.455078125,0.0009765625,,591.1555576710962,472.4657037248835,91.51063486002386,623.4312952277934
9B SUPO-4Kx8+think,20,0.8232421875,0.005152334350896126,0.32666996121406555,0.2560531906783581,1679.9169921875,0.0009765625,,572.3570727179758,436.2189701399766,88.88464565412141,622.2064284256294
9B SUPO-4Kx8+think,21,0.8359375,0.02119731023890381,0.3211897015571594,0.26309143379330635,1694.5234375,0.0009765625,,540.2717501819134,426.1986093430314,87.39266423298977,654.1518224504632
9B SUPO-4Kx8+think,22,0.8076171875,0.0017922668390610852,0.32513511180877686,0.25024329498410225,1617.861328125,0.0009765625,,817.5095623962115,705.3567830428947,85.58152481704019,423.89443003487236
9B SUPO-4Kx8+think,23,0.8115234375,0.008383034036341996,0.3053576946258545,0.2543012946844101,1643.9052734375,0.0009765625,,592.7484599021263,478.57342567597516,86.94626974291168,594.3678454401602
9B SUPO-4Kx8+think,24,0.8349609375,0.003215623088181019,0.3000936508178711,0.18941020220518112,1604.4931640625,0.0009765625,,597.8075715489686,487.61753046303056,84.40528756706044,570.2541523799945
9B SUPO-4Kx8+think,25,0.7998046875,0.018760383649350842,0.3167104125022888,0.20743950828909874,1595.5078125,0.0009765625,,664.169264436001,552.7000280900393,84.80614467500709,523.4224822119852
9B SUPO-4Kx8+think,26,0.8369140625,0.01649460620865284,0.2988113760948181,0.2744595780968666,1610.1337890625,0.0009765625,,1450.6745326688979,1336.086067860946,88.28867928194813,243.34257412690874
9B SUPO-4Kx8+think,27,0.83203125,0.023663602266424277,0.31685227155685425,0.24925555661320686,1689.5029296875,0.0009765625,,550.9302815890405,436.1053562872112,87.90810244483873,652.3216494171177
9B SUPO-4Kx8+think,28,0.8583984375,0.013023565437833895,0.3107649087905884,0.188175730407238,1627.87890625,0.0009765625,,600.3523899000138,488.71572318300605,85.35067964415066,577.3677773777645
9B SUPO-4Kx8+think,29,0.8369140625,-0.010046437091332905,0.3153974413871765,0.22905240952968597,1611.6611328125,0.0009765625,,655.6769381798804,542.5575020420365,86.30634365300648,531.462378358655
9B SUPO-4Kx8+think,30,0.9091796875,0.0064673564229451586,0.29162856936454773,0.1885727271437645,1558.0439453125,0.0009765625,,550.697328092996,406.18531411886215,85.75488148094155,611.9216633335358
9B SUPO-4Kx8+think,31,0.765625,0.014035979003665489,0.32067206501960754,0.2616112567484379,1606.1220703125,0.0009765625,,544.3359054268803,432.84392991801724,84.31952736899257,643.2055492011467
9B SUPO-4Kx8+think,32,0.81640625,-0.006227177955224761,0.3116927742958069,0.2405664473772049,1648.3798828125,0.0009765625,,610.7918539799284,496.4459191560745,87.52363300509751,577.8736204487737
9B SUPO-4Kx8+think,33,0.8642578125,0.000673960284984787,0.3042491376399994,0.2094475980848074,1630.095703125,0.0009765625,,518.011734479107,404.26410583104007,87.05752252996899,683.4326356641232
9B SUPO-4Kx8+think,34,0.833984375,-0.013448251884483398,0.31729522347450256,0.24474266916513443,1649.5107421875,0.0009765625,,660.0043618329801,544.7718658000231,87.94284756295383,536.8955047749704
9B SUPO-4Kx8+think,35,0.83203125,0.017080665806133766,0.3232230544090271,0.22927185893058777,1652.349609375,0.0009765625,,675.2228908780962,558.4773984919302,89.23499182285741,531.1390577022778
9B SUPO-4Kx8+think,36,0.84375,0.010630254483203316,0.2997667193412781,0.22860108688473701,1612.6572265625,0.0009765625,,783.4610731331632,671.2810802478343,85.73925445182249,446.7422020091998
9B SUPO-4Kx8+think,37,0.87109375,0.003922564634194714,0.3021667003631592,0.19970091246068478,1653.9775390625,0.0009765625,,503.1576661760919,388.1501046051271,88.2279686499387,695.0751196099294
9B SUPO-4Kx8+think,38,0.873046875,0.01145718482734992,0.3070995807647705,0.21941935271024704,1712.6474609375,0.0009765625,,538.6575788438786,420.3190642069094,91.21628579194658,664.0832953056391
9B SUPO-4Kx8+think,39,0.896484375,0.02004722384208435,0.30074357986450195,0.21132293157279491,1604.466796875,0.0009765625,,554.7117138418835,440.4814863537904,86.557968061883,637.545802937211
9B SUPO-4Kx8+think,40,0.8330078125,0.02337442296629888,0.3089387118816376,0.28248896822333336,1638.6474609375,0.0009765625,,975.8809308318887,823.7043384099379,89.93704462004825,368.10433389017874
9B SUPO-4Kx8+think,41,0.875,0.004409065372556142,0.30967840552330017,0.22672497108578682,1658.1103515625,0.0009765625,,499.8954524579458,386.0247423609253,85.62962667900138,700.2999292726124
9B SUPO-4Kx8+think,42,0.8212890625,-0.0027770017959483084,0.3074560761451721,0.3925294801592827,1705.52734375,0.0009765625,,533.4591853749007,418.17060369695537,87.99630329804495,670.8971554187041
9B SUPO-4Kx8+think,43,0.853515625,0.015221713191369446,0.3213903605937958,0.22692841291427612,1635.5908203125,0.0009765625,,976.5649212528951,862.406591732055,87.60678749298677,363.03820389652253
9B SUPO-4Kx8+think,44,0.8251953125,0.0039253822299087915,0.32169580459594727,0.24803762137889862,1660.044921875,0.0009765625,,556.5124238650315,442.36259603197686,87.14105618698522,641.8594350853717
9B SUPO-4Kx8+think,45,0.859375,0.006190316756146785,0.30120497941970825,0.26408005505800247,1654.115234375,0.0009765625,,523.2127304619644,410.07750553591177,85.45528742996976,681.5781693330267
9B SUPO-4Kx8+think,46,0.8955078125,0.013013316885917448,0.29660677909851074,0.1880274899303913,1688.623046875,0.0009765625,,585.5443822459783,472.5597805271391,84.78553946386091,602.0205482082756
9B SUPO-4Kx8+think,47,0.869140625,0.011140356262330897,0.31208837032318115,0.17251553945243359,1697.609375,0.0009765625,,609.1274759629741,492.2693059698213,89.70076491194777,588.1929713211268
9B SUPO-4Kx8+think,48,0.8359375,0.02203238064521429,0.3255259096622467,0.23159019276499748,1643.478515625,0.0009765625,,592.9466196880676,476.5624773709569,88.84574337303638,595.073170643291
9B SUPO-4Kx8+think,49,0.8505859375,0.008967044668679591,0.3216060698032379,0.22546633519232273,1634.4599609375,0.0009765625,,538.9878084510565,422.3046900120098,87.98837650683708,648.5712561933456
9B SUPO-4Kx8+think,50,0.81640625,0.004066320384481514,0.3409918546676636,0.23870503157377243,1631.8193359375,0.0009765625,,613.6634198799729,468.31962917209603,85.41768982610665,578.1878771092437
9B SUPO-4Kx8+think,51,0.8583984375,-0.0068264485998952296,0.3586905598640442,0.17790190689265728,1644.2724609375,0.0009765625,,534.801113625057,420.14482696610503,87.36820920393802,663.2989179762615
9B SUPO-4Kx8+think,52,0.8466796875,0.013964493071398465,0.33597713708877563,0.20336557924747467,1678.60546875,0.0009765625,,538.3076141111087,422.20696247019805,88.39801991987042,669.3572885737199
9B SUPO-4Kx8+think,53,0.841796875,0.008811877691186965,0.34539279341697693,0.2514150682836771,1626.2958984375,0.0009765625,,544.823367432924,430.35961347213015,87.25835632998496,653.6322527389449
9B SUPO-4Kx8+think,54,0.859375,0.022183876206327113,0.36166679859161377,0.23109979555010796,1609.431640625,0.0009765625,,548.9907014230266,434.2297729928978,87.31769516994245,647.9574682739421
9B SUPO-4Kx8+think,55,0.8125,0.006803610456699971,0.3304424285888672,0.21016545593738556,1738.841796875,0.0009765625,,564.4194641250651,448.2201007399708,88.98491410911083,643.9928955381647
9B SUPO-4Kx8+think,56,0.8095703125,0.013806321683659917,0.34966352581977844,0.2735381070524454,1706.013671875,0.0009765625,,537.9293091509026,420.26345048611984,90.36254585091956,670.6410932868478
9B SUPO-4Kx8+think,57,0.8349609375,0.023744321207232133,0.33002036809921265,0.21851536259055138,1719.0458984375,0.0009765625,,528.4504439639859,414.1993116249796,86.80490081803873,686.2642072540584
9B SUPO-4Kx8+think,58,0.87109375,0.002825335192028433,0.33597269654273987,0.25923609361052513,1670.94140625,0.0009765625,,532.0992197850719,416.0921508939937,88.72822158806957,674.1033658062565
9B SUPO-4Kx8+think,59,0.90234375,-0.003886559272359591,0.33366191387176514,0.1933080442249775,1700.91796875,0.0009765625,,513.6959054388572,402.4365460698027,84.46388882701285,691.1002623170721
9B SUPO-4Kx8+think,60,0.8720703125,0.000770033981098095,0.346586674451828,0.18988481909036636,1739.1875,0.0009765625,,577.1268069711514,424.18263658392243,88.55319150118157,624.2527563236355
9B SUPO-4Kx8+think,61,0.8408203125,0.01910339278765605,0.37344056367874146,0.24163495749235153,1707.216796875,0.0009765625,,532.1641035680659,416.22015768894926,88.66261953790672,676.5079560725254
9B SUPO-4Kx8+think,62,0.849609375,0.022083848221882363,0.39001694321632385,0.22214048355817795,1685.779296875,0.0009765625,,539.2444420268293,420.28876437898725,91.33282720320858,668.5629872139932
9B SUPO-4Kx8+think,63,0.8779296875,0.011915095172298606,0.3456887900829315,0.1565502742305398,1760.728515625,0.0009765625,,528.5552059148904,412.1630676861387,88.17474523116834,693.4769933171779
9B SUPO-4Kx8+think,64,0.83203125,0.003638292351865857,0.35878509283065796,0.18557229824364185,1745.9892578125,0.0009765625,,548.3188150629867,434.3326642580796,86.97766396286897,658.193946816402
